RA,Dec,z,direction_cw_ccw
216.62252,0.76287,0.12843,-1
356.80593,-0.92425,0.12843,1
130.45578,-0.17542,0.12844,-1
182.3005,0.74467,0.12845,1
131.77957,0.65755,0.12846,-1
214.41227,2.14222,0.12846,1
240.59974,43.07655,0.12847,1
349.77528,0.32013,0.12847,-1
176.7537,-2.50666,0.12848,-1
176.33561,3.8854,0.12849,1
165.15623,4.59787,0.1285,1
215.21578,-0.97405,0.12851,1
176.38404,3.73266,0.12853,1
176.47252,2.59979,0.12854,-1
219.74074,2.61032,0.12854,-1
161.81802,-0.25777,0.12855,-1
1.9805,1.18325,0.12855,-1
333.7394,-0.08128,0.12855,1
219.48992,44.31669,0.12856,-1
333.11474,-0.90418,0.12856,1
334.09992,-0.28595,0.12858,1
218.73242,44.60419,0.12859,-1
183.07146,1.92425,0.12864,1
31.26049,-0.55516,0.12864,-1
171.60797,1.33406,0.12865,-1
222.2789,-2.42999,0.12866,1
35.54773,0.87757,0.12866,-1
135.80039,4.55722,0.12867,1
135.18532,2.04466,0.12868,1
195.34887,2.63512,0.12869,1
216.74753,42.3051,0.12871,1
167.18445,1.02241,0.12873,1
165.97969,4.81558,0.12874,-1
359.33297,1.4384,0.12876,-1
172.41275,0.58152,0.12877,-1
340.57053,0.86783,0.12877,-1
330.29214,-0.79726,0.1288,-1
353.23351,0.0342,0.12881,1
34.02137,0.77868,0.12882,1
17.23781,0.28536,0.12884,-1
354.11815,0.84591,0.12884,1
339.57864,-0.9599,0.1289,1
35.84117,0.96,0.12892,1
4.39906,0.45648,0.12893,-1
159.68917,4.04792,0.12894,-1
218.53067,0.87802,0.12894,1
168.83079,-0.08796,0.12895,1
237.26102,44.35763,0.12895,1
349.36738,0.96654,0.12896,-1
219.18297,-1.937,0.12897,1
190.85843,-1.10658,0.12898,1
37.04012,1.02443,0.12898,1
216.37876,-0.19156,0.12899,1
218.91352,43.89204,0.129,-1
358.29884,0.76653,0.129,-1
34.27247,0.873,0.129,1
215.69324,42.58328,0.12901,-1
177.95758,0.25756,0.12902,-1
177.76284,2.70241,0.12903,-1
219.6814,42.84339,0.12907,-1
21.52987,-0.33264,0.12907,-1
219.3005,43.6672,0.12909,-1
140.97251,3.31758,0.1291,1
161.63963,-0.3614,0.12911,1
214.39695,-0.49627,0.12912,-1
225.92496,1.28773,0.12913,-1
340.09258,-0.50921,0.12915,-1
179.0428,0.11378,0.12917,-1
234.2448,43.81182,0.12918,1
337.93089,-1.11888,0.12918,-1
218.43436,0.69336,0.1292,-1
223.94641,3.47277,0.1292,1
224.39139,3.17173,0.12922,-1
220.54471,42.78006,0.12922,1
1.5206,-0.36973,0.12925,1
183.05989,3.44449,0.12926,1
216.47975,-0.27152,0.12927,1
337.27908,0.31042,0.12928,-1
183.89771,4.32794,0.12929,1
217.17347,0.65253,0.1293,-1
213.12127,-0.19829,0.1293,1
141.02594,3.3729,0.12935,-1
140.40899,4.165,0.12936,-1
171.02829,3.34974,0.12936,-1
337.80027,-1.01963,0.12937,-1
249.58453,43.68306,0.12939,1
189.48333,3.74777,0.1294,-1
182.70924,2.14882,0.1294,1
340.2709,-0.6699,0.1294,1
179.51068,-0.79338,0.12943,1
224.53637,2.70759,0.12944,1
2.53336,1.19463,0.12945,1
189.71981,5.16686,0.12946,-1
36.13155,0.90953,0.12947,-1
35.58998,0.86477,0.12947,1
181.63538,3.67454,0.12948,-1
188.56641,4.97129,0.12948,-1
217.36856,2.10185,0.12948,-1
246.79613,43.35987,0.12948,-1
210.71895,1.50751,0.12949,-1
181.04827,3.11375,0.12952,1
19.46589,0.2189,0.12952,-1
333.81162,-0.09247,0.12953,1
190.85128,-0.85332,0.12956,-1
215.42232,3.4165,0.12956,1
332.97665,0.63911,0.1296,-1
330.69772,-1.04707,0.1296,1
181.67844,-0.99059,0.12962,-1
158.53404,4.0632,0.12962,1
183.24011,3.53422,0.12963,1
205.12533,-1.20485,0.12963,1
173.24616,0.18754,0.12964,1
246.85655,43.33648,0.12965,-1
340.06391,-0.19037,0.12965,-1
142.59788,1.40837,0.12966,1
216.7191,42.09502,0.12967,-1
155.29664,3.38993,0.1297,1
340.4424,-0.82915,0.1297,1
182.23038,-0.12562,0.12971,-1
246.91985,43.40357,0.12972,-1
182.13355,1.50893,0.12973,1
350.71266,-0.88369,0.12979,1
339.16868,-0.66104,0.1298,-1
132.95285,1.55183,0.12981,1
332.66791,-0.12306,0.12981,1
329.96138,-0.67147,0.12982,-1
329.94551,-0.65152,0.12987,1
357.86733,-0.75973,0.12988,-1
144.79326,4.64403,0.12989,-1
220.31808,1.17057,0.12989,-1
357.87957,-0.75489,0.12989,1
240.90503,43.11035,0.1299,-1
166.54317,1.5809,0.1299,1
35.72943,0.97863,0.1299,-1
181.03675,-1.09506,0.12992,1
233.1957,43.51746,0.12993,-1
353.88996,-0.77455,0.12993,-1
172.21913,0.09199,0.12996,1
225.33455,1.80735,0.12997,-1
209.61727,-1.61396,0.12998,1
179.42408,0.02436,0.13001,-1
146.35184,2.84518,0.13002,-1
178.34361,3.61586,0.13005,1
179.97655,-1.98851,0.13008,1
185.66213,4.28434,0.13009,1
192.82336,-1.51052,0.13011,-1
353.50359,0.55976,0.13012,-1
337.4196,0.43467,0.13013,-1
175.048,-1.23057,0.13014,-1
349.46527,0.93335,0.13016,-1
185.74043,4.27672,0.13017,-1
144.45765,4.57928,0.13017,1
148.46603,4.84043,0.13017,1
353.15462,0.88354,0.13018,1
154.85357,2.89079,0.13019,-1
335.4748,0.99544,0.13021,1
209.57869,0.26325,0.13023,-1
140.6635,0.13456,0.13023,1
221.61333,-2.11736,0.13027,1
232.40387,44.60787,0.13032,-1
181.40544,-0.68728,0.13036,-1
175.9808,3.78183,0.13037,-1
176.7662,4.38186,0.13037,-1
225.83824,1.35838,0.13037,-1
32.775,1.81869,0.13037,-1
181.16064,-0.16342,0.13038,1
181.35446,-0.11734,0.13039,1
353.6281,0.76586,0.13041,1
336.16594,-1.08835,0.13042,1
217.90267,0.49604,0.13043,1
35.21412,0.71823,0.13044,1
209.90644,0.51408,0.13047,-1
194.70012,3.863,0.13047,1
357.61477,-0.61533,0.13051,1
241.62796,42.27011,0.13054,1
170.69985,0.17074,0.13057,-1
140.98482,-0.04374,0.13058,-1
178.62244,-0.60311,0.13061,1
179.38905,-0.50455,0.13061,1
36.68297,0.77067,0.13061,1
339.53971,0.54297,0.13062,-1
194.42856,4.12703,0.13063,-1
216.97666,-1.21989,0.13066,-1
216.4392,43.05704,0.13067,1
359.91576,-0.75044,0.13068,-1
194.92642,3.95173,0.1307,-1
39.36965,-1.12715,0.13073,-1
331.85395,-0.76791,0.13073,1
215.38362,-2.5454,0.13074,-1
219.44328,0.71192,0.13074,-1
179.55478,3.79304,0.13074,1
337.86379,-0.88805,0.13074,-1
337.38813,0.43279,0.13075,1
172.80236,0.40172,0.13078,1
159.90456,3.96698,0.13079,1
222.75816,0.70082,0.13083,-1
216.96653,2.05084,0.13085,-1
218.42958,-0.88459,0.13085,-1
225.65106,0.65664,0.13088,1
169.22072,1.1043,0.13089,1
216.86751,42.517,0.13092,-1
245.52153,43.40766,0.13092,1
337.25629,0.41088,0.13092,1
189.03921,4.21681,0.13093,-1
135.59248,2.5298,0.13094,-1
329.73026,-0.499,0.13096,1
172.62128,0.42176,0.13097,-1
215.48981,43.07212,0.13098,-1
250.09466,43.32899,0.13099,-1
160.22955,4.66302,0.13099,1
337.97134,0.57049,0.13099,1
179.87591,-1.66448,0.131,-1
225.30793,1.3778,0.13101,1
169.21951,1.99648,0.13105,-1
199.13418,4.09081,0.13106,1
160.47967,-0.67545,0.13107,1
195.78957,4.35255,0.13107,1
148.90674,1.36164,0.13109,-1
179.25045,0.45273,0.13109,-1
186.0173,5.21138,0.13109,-1
205.59641,4.34556,0.13112,1
210.78119,0.03352,0.13112,1
192.8068,4.08487,0.13113,1
222.99727,2.66493,0.13113,1
337.82603,-1.00666,0.13113,1
177.54043,4.40743,0.13115,-1
36.147,1.24296,0.13115,-1
353.1936,-0.34276,0.13115,-1
353.96991,-0.88181,0.13115,1
188.55133,4.68972,0.13118,1
225.60179,0.53205,0.13119,-1
135.48528,1.53165,0.13119,1
219.59835,43.31107,0.13119,1
159.56525,1.01006,0.13122,1
216.26875,-1.13814,0.13123,-1
135.48374,4.26354,0.13124,-1
173.95189,-0.49486,0.13124,1
338.51481,0.06228,0.13124,1
37.23174,0.76459,0.13126,-1
21.15739,1.25226,0.13129,-1
213.37009,4.2516,0.13131,-1
36.59836,0.77135,0.13131,-1
181.16647,1.26927,0.13132,1
19.80047,0.6838,0.13132,-1
337.25542,-0.71987,0.13133,-1
353.40251,-0.60693,0.13133,1
19.78655,-0.08957,0.13134,-1
9.45564,0.35265,0.13135,-1
245.90694,44.01921,0.13136,-1
242.32849,41.85763,0.13137,-1
181.84994,1.58212,0.13138,1
333.09948,-0.96499,0.13138,1
179.53962,4.12606,0.13139,-1
18.38198,-0.32229,0.13139,1
217.99923,-2.2928,0.1314,-1
353.81573,-1.12428,0.1314,1
146.90233,-0.31368,0.13142,1
9.00964,-0.15416,0.13145,-1
338.04823,-0.84859,0.13145,-1
337.92943,-0.95573,0.13145,1
160.37882,4.76102,0.13146,-1
222.85947,0.87974,0.13146,-1
238.66261,43.31503,0.13146,-1
240.97623,42.80182,0.13146,-1
243.27469,42.35357,0.13146,-1
353.5468,-0.86687,0.13146,1
335.34545,-0.79357,0.13147,1
146.9201,-0.30647,0.13148,-1
339.59247,-1.08531,0.13148,1
223.60965,1.28393,0.1315,-1
235.00442,41.79633,0.1315,1
178.66711,-0.88912,0.13152,-1
146.72039,4.89625,0.13152,1
147.83892,3.05717,0.13153,1
181.63882,2.89901,0.13153,1
6.23053,-0.29767,0.13153,1
145.36218,-0.714,0.13156,-1
233.24084,43.87548,0.13157,1
244.22135,44.3193,0.13158,1
216.97216,-0.58315,0.1316,-1
245.08214,43.12652,0.1316,-1
28.23103,-0.07517,0.1316,-1
179.29391,0.21138,0.13162,-1
19.97415,0.90435,0.13163,-1
171.02254,0.2824,0.13166,-1
34.93677,1.1641,0.13167,-1
169.70736,-0.35277,0.13168,1
334.23861,-0.13977,0.13168,-1
184.83214,-1.99466,0.1317,1
18.07686,-0.48602,0.13171,1
180.975,4.27811,0.13172,-1
167.47708,2.06425,0.13172,1
219.29419,-2.0688,0.13174,1
210.14239,-0.26872,0.13175,-1
222.97327,0.83737,0.13176,-1
333.64863,-0.09039,0.13176,-1
28.3804,1.00789,0.13176,1
339.25922,1.19925,0.13178,-1
340.32802,-1.18268,0.13178,-1
354.83298,-0.75335,0.13178,-1
39.53196,0.89511,0.13179,-1
219.55324,44.49447,0.1318,1
214.14924,3.29142,0.13183,1
37.59432,0.6742,0.13186,-1
245.01457,42.42329,0.13187,-1
334.33685,0.21214,0.1319,-1
182.67591,3.62269,0.13192,-1
172.81971,-0.19549,0.13193,1
37.28979,0.74,0.13193,-1
189.00158,-1.60035,0.13194,-1
245.3977,42.7876,0.13196,-1
329.98985,-1.01707,0.13196,1
340.12166,-1.22465,0.13198,1
39.93944,0.54317,0.13201,1
337.65753,1.16422,0.13201,1
171.56048,-0.66272,0.13202,1
147.92133,4.19552,0.13203,-1
182.94153,1.39275,0.13204,-1
221.11278,44.31736,0.13204,-1
337.31869,-1.10609,0.13204,1
219.97305,0.10501,0.13206,1
329.94803,-0.90212,0.13206,-1
178.80362,-0.5162,0.13208,-1
219.33213,2.65882,0.13209,-1
181.8292,1.28181,0.13209,1
332.2574,-0.08434,0.13209,1
172.35228,0.20271,0.1321,-1
181.82459,1.9389,0.1321,-1
181.05239,3.59834,0.13212,1
28.14661,0.15691,0.13215,1
181.09788,3.6629,0.13219,1
332.77135,0.27716,0.13221,-1
36.98398,0.47752,0.13225,-1
242.856,42.23653,0.13226,-1
354.76171,-1.0966,0.13226,1
155.86194,4.0053,0.13229,-1
339.10654,0.06548,0.13229,-1
158.41237,4.1617,0.1323,-1
166.37182,4.1211,0.1323,1
136.44452,0.46197,0.13231,-1
153.83825,2.28938,0.13231,1
182.63274,2.07932,0.13233,1
336.05098,-1.22322,0.13235,1
136.7899,-0.67342,0.13236,-1
172.91513,0.21505,0.13236,1
179.6416,2.04866,0.13238,-1
249.76268,44.43474,0.13238,-1
356.57646,0.96088,0.13241,-1
20.12679,-1.00845,0.13242,-1
19.44096,-0.05371,0.13243,1
246.33583,44.00093,0.13246,-1
142.41759,1.3725,0.13248,1
335.25614,0.19493,0.13249,-1
153.28488,1.64234,0.1325,-1
159.81032,4.28078,0.1325,-1
136.38407,0.39864,0.13251,-1
182.77212,3.18829,0.13251,-1
355.50759,-0.24758,0.13252,1
232.1405,43.83708,0.13253,-1
232.78413,43.72108,0.13253,-1
147.72414,4.11056,0.13255,1
169.71438,3.48832,0.13257,-1
182.96903,3.76281,0.13257,1
333.01144,-0.34914,0.13257,1
141.45974,-0.65826,0.13258,-1
175.77803,2.23436,0.13258,1
215.7572,44.06263,0.13258,1
220.26085,-0.95828,0.13259,-1
185.52031,1.49764,0.1326,1
179.01291,2.34966,0.13262,-1
335.01119,0.33277,0.13262,1
185.38623,3.74725,0.13268,1
165.55008,4.79152,0.13271,1
30.42083,1.1339,0.13272,-1
159.76681,-0.03094,0.13274,1
194.11298,-0.38867,0.13274,1
176.67842,2.06509,0.13275,-1
191.4715,-0.40415,0.13275,1
340.14277,-1.0715,0.13276,1
355.79473,-0.32238,0.13277,1
155.30413,2.84132,0.13278,-1
245.56975,43.5888,0.13278,-1
19.92,-1.10866,0.13278,-1
356.79253,-1.09914,0.1328,1
186.37813,0.69855,0.13281,-1
217.7257,0.79468,0.13281,-1
203.80945,-1.73126,0.13281,1
353.7281,-0.40868,0.13282,-1
177.31111,0.97275,0.13284,-1
245.19639,43.33331,0.13285,-1
193.13922,3.01052,0.13285,1
229.01083,43.94833,0.13286,1
38.32075,-0.97626,0.13286,1
148.00219,-0.78406,0.13287,-1
170.4011,-0.56594,0.13288,-1
182.17503,3.25126,0.13288,-1
222.2131,42.38418,0.13288,1
177.01872,-2.10113,0.1329,1
353.54341,1.27175,0.1329,-1
222.28932,2.15194,0.13291,1
186.10692,4.76571,0.13292,-1
215.4941,0.4018,0.13293,-1
347.95747,0.92874,0.13293,1
244.74868,42.48247,0.13295,1
239.2482,44.54339,0.13297,1
141.09463,2.70763,0.133,-1
18.77889,-1.08713,0.13303,-1
191.27314,-0.56782,0.13304,1
37.79275,0.07462,0.13304,1
160.03426,-0.42164,0.13305,-1
182.75195,3.1788,0.13306,-1
19.42969,0.40678,0.13309,1
36.83552,-0.06243,0.13309,1
36.00558,0.25225,0.13311,1
246.23712,43.57869,0.13313,1
33.32092,1.09438,0.13317,1
174.88016,1.33745,0.13318,1
181.07736,3.75674,0.13319,-1
176.15051,1.68264,0.13319,1
229.95769,43.74885,0.1332,-1
6.50809,-0.82814,0.1332,1
180.45418,3.63795,0.13321,-1
184.15092,1.41441,0.13321,1
221.58166,44.59009,0.13321,1
177.20608,1.65869,0.13322,-1
216.29437,-1.07704,0.13322,-1
231.87044,43.521,0.13322,-1
228.95576,42.59063,0.13322,1
210.61701,2.14948,0.13326,-1
216.33921,0.27122,0.13327,-1
183.03291,2.95987,0.13328,-1
178.62855,1.39796,0.13328,1
38.01689,0.08323,0.13329,-1
181.76732,3.66692,0.1333,-1
217.71932,0.95063,0.1333,-1
180.25154,3.55277,0.1333,1
37.4338,0.47983,0.1333,-1
169.26854,3.65174,0.13331,1
220.97637,43.84434,0.13331,1
218.34647,0.3659,0.13332,-1
180.85258,0.66208,0.13332,1
355.54897,-0.75034,0.13335,-1
20.74997,0.8265,0.13335,1
228.85034,41.92648,0.13336,1
357.14252,-0.1155,0.1334,-1
202.66835,-0.35644,0.13344,1
188.69681,0.98621,0.13345,-1
15.39872,-0.92133,0.13346,1
177.63244,0.88965,0.13347,-1
355.80734,-1.10401,0.13349,-1
135.82514,3.25792,0.1335,-1
229.19714,44.21419,0.13351,1
179.03088,-0.17335,0.13352,-1
160.22755,-0.4332,0.13353,-1
193.08969,2.75223,0.13353,1
228.89057,43.5769,0.13353,1
220.6222,43.39051,0.13354,-1
357.2258,-0.25755,0.13355,1
142.65074,2.55827,0.13356,1
246.29308,43.87862,0.13356,1
248.96785,43.05568,0.13356,1
178.3831,-0.21547,0.13361,1
227.73131,44.87806,0.13361,1
168.09457,1.55891,0.13362,-1
184.76016,2.24405,0.13362,-1
192.83502,4.2864,0.13363,1
147.22568,-0.29257,0.13364,-1
174.5156,1.34662,0.13366,-1
217.07754,0.51024,0.13367,-1
337.50839,-1.00167,0.13367,1
245.54254,44.30427,0.13368,-1
355.42728,-0.60773,0.13368,1
23.26844,0.74889,0.13373,-1
227.65652,43.02384,0.13375,-1
182.64467,4.67066,0.13375,1
218.41074,-0.95106,0.13375,1
178.50262,1.62396,0.13376,1
180.80736,-1.36467,0.13377,-1
17.74793,0.71535,0.1338,-1
180.5074,3.88995,0.13381,-1
3.22615,1.04994,0.13381,1
180.43668,2.64851,0.13383,-1
225.55477,3.10084,0.13383,-1
218.95214,-1.83625,0.13386,-1
184.65735,2.01698,0.13386,1
224.26756,1.5413,0.13389,-1
178.35074,-1.16643,0.13389,1
336.01697,-0.96749,0.13389,1
178.71225,-0.65292,0.1339,-1
356.09076,-0.89771,0.1339,-1
205.90743,1.5804,0.13391,1
20.83446,-0.34762,0.13392,-1
199.62176,2.92931,0.13393,-1
217.86179,1.33056,0.13393,1
160.22589,0.00382,0.13394,-1
244.45397,42.20664,0.13395,-1
354.85916,0.41469,0.13395,1
180.63709,4.41005,0.13399,-1
187.21314,3.86933,0.134,1
39.69088,1.00716,0.134,-1
355.25059,0.1347,0.13401,1
177.0621,-1.9054,0.13402,1
178.04393,4.51561,0.13403,-1
214.25151,0.14244,0.13403,-1
175.67555,3.70331,0.13406,-1
174.69858,1.23988,0.13407,-1
29.43935,1.18438,0.13411,1
208.02979,1.14509,0.13412,-1
181.41461,3.59214,0.13412,1
355.65674,-0.26953,0.13412,1
245.20222,43.22104,0.13413,-1
181.9331,3.45799,0.13414,1
132.19892,1.8273,0.13415,-1
175.04051,1.63703,0.13417,-1
355.12337,0.65439,0.13417,1
187.95892,1.81998,0.13418,-1
28.55139,1.10781,0.13418,1
36.94392,0.04849,0.13418,1
221.01207,2.58277,0.1342,1
245.92928,43.30358,0.13421,1
189.35134,5.23415,0.13425,1
1.46631,-0.73519,0.13426,1
182.63144,4.35087,0.13427,-1
177.8188,4.33268,0.13427,1
246.28931,42.27326,0.13428,-1
217.12087,0.45409,0.13429,-1
245.33269,43.36758,0.13431,-1
187.64464,1.12622,0.13432,-1
184.54912,2.30489,0.13434,-1
143.40935,4.34936,0.13435,1
15.39749,-0.55318,0.13436,-1
150.58321,0.07044,0.13439,-1
206.25433,3.97361,0.1344,-1
208.1335,-1.95119,0.13443,-1
245.99471,44.10036,0.13444,-1
23.34971,1.19983,0.13446,1
222.88214,1.69768,0.13448,-1
184.59474,2.01625,0.1345,-1
191.61538,-1.92723,0.13454,-1
179.5902,4.8344,0.13455,1
228.79884,44.21247,0.13456,-1
228.89708,42.94436,0.13458,-1
245.59302,43.05913,0.13458,-1
178.17431,4.30464,0.13459,1
191.07502,3.65944,0.1346,1
199.35554,2.71373,0.1346,1
177.74919,-0.67934,0.13462,-1
180.47691,3.98812,0.13462,-1
198.49945,2.89407,0.13463,-1
157.22412,-0.83135,0.13464,1
172.54013,0.72731,0.13465,1
192.77884,1.67951,0.13465,1
176.36641,2.29378,0.13466,-1
178.15624,4.43005,0.13466,1
339.83507,-0.75779,0.13466,1
215.48444,42.24009,0.13467,1
36.48993,0.76643,0.13467,-1
237.7297,44.48353,0.13469,-1
178.59952,-1.11569,0.13469,1
174.22792,-1.48989,0.1347,1
169.07834,4.55981,0.13471,-1
150.71544,2.69365,0.13471,1
36.0524,0.3983,0.13473,1
21.36818,-1.23742,0.13474,-1
168.11573,2.81136,0.13475,-1
177.46038,-0.40425,0.13475,1
148.03322,-0.56227,0.13478,-1
180.41834,4.0296,0.13479,-1
222.1,2.23308,0.1348,-1
198.04921,2.63027,0.13481,-1
217.9142,-0.28669,0.13481,1
200.81168,3.33607,0.13482,-1
169.23107,4.62978,0.13483,-1
165.64419,4.41242,0.13485,1
246.16461,43.5841,0.13486,-1
220.22619,2.16996,0.13487,1
215.70407,41.87927,0.13488,1
33.40387,0.80774,0.13488,1
176.17299,2.56919,0.13491,-1
195.28047,-1.75824,0.13492,1
173.82834,1.50228,0.13493,-1
40.26973,-1.22152,0.13493,1
163.66609,0.0336,0.13494,1
207.59081,1.92083,0.135,1
177.46676,0.46386,0.13501,-1
182.60853,4.37709,0.13501,-1
355.53399,-0.45189,0.13502,-1
159.25382,1.80411,0.13503,-1
174.58931,-1.5848,0.13503,-1
167.98831,2.90019,0.13505,-1
189.81934,3.76353,0.13506,-1
213.79604,-0.02115,0.13506,-1
240.7026,44.56661,0.13506,-1
339.71308,-1.01785,0.13507,-1
191.05462,2.98319,0.13512,-1
33.27362,-0.48939,0.13512,-1
174.57935,-1.86868,0.13514,-1
217.8324,1.32437,0.13515,1
224.63225,2.58437,0.13517,-1
215.42932,43.61602,0.13517,1
23.37102,0.63185,0.13517,-1
29.4653,1.03859,0.13517,1
21.75346,0.14687,0.1352,-1
225.09018,2.4115,0.13522,1
181.00098,4.30016,0.13525,-1
29.66206,0.75323,0.13525,1
182.84255,4.30097,0.13526,1
339.46483,1.01686,0.13526,-1
184.55709,3.45738,0.13529,1
143.0119,-0.62853,0.13531,1
228.57097,42.61686,0.13532,-1
29.70863,-1.04366,0.13532,-1
35.93971,1.04515,0.13532,-1
29.5504,1.01611,0.13535,-1
145.66359,0.97368,0.13537,-1
193.52453,4.87792,0.13539,-1
201.22811,2.31424,0.13539,-1
177.18694,-1.28367,0.13539,1
183.76316,5.13363,0.13539,1
245.45725,42.63995,0.13543,-1
182.33416,2.13821,0.13543,1
217.71931,0.96058,0.13543,1
148.87358,-0.29058,0.13544,1
204.19138,3.70527,0.13545,1
349.53395,-0.96511,0.13545,-1
189.44765,-1.68748,0.1355,-1
29.1298,-1.09335,0.13551,1
159.85457,2.14232,0.13552,-1
192.98115,0.73839,0.13554,-1
149.24251,2.07257,0.13554,1
212.50013,0.73177,0.13554,1
355.60707,-0.76407,0.13554,1
177.638,-0.5615,0.13556,1
180.28951,3.45525,0.13556,1
222.14623,1.41887,0.1356,1
351.55423,0.04748,0.13561,1
23.06078,0.45622,0.13565,-1
39.61693,-0.40067,0.13568,1
217.30525,-0.38165,0.13569,-1
30.63275,-0.07746,0.13573,-1
174.14611,2.23385,0.13574,-1
162.73029,3.35451,0.13574,1
190.06293,4.94405,0.13574,1
189.84233,3.78876,0.13575,-1
217.71181,0.14823,0.13575,1
351.50528,0.17323,0.13576,-1
30.60818,-0.44416,0.13576,1
169.21252,4.97636,0.13579,-1
335.65503,1.1493,0.13579,-1
19.80399,-0.28553,0.1358,1
181.01933,1.54835,0.13581,-1
231.02543,43.13445,0.13582,1
169.62678,2.88395,0.13583,-1
237.08634,44.42564,0.13583,-1
215.75016,0.20749,0.13584,-1
18.09127,0.04828,0.13584,-1
355.50155,0.07978,0.13587,-1
38.80031,-0.86386,0.13589,-1
172.05964,1.46143,0.13592,-1
217.54021,0.58108,0.13593,-1
145.21607,3.87506,0.13593,1
354.88051,1.04079,0.13594,-1
32.80861,0.5814,0.13595,-1
206.48616,2.70289,0.13597,-1
177.92597,-0.92267,0.13597,1
136.78259,2.2927,0.13598,-1
217.11912,0.93634,0.13599,1
167.5195,3.00322,0.136,1
6.75611,-0.53019,0.136,1
351.20252,-0.96497,0.13601,-1
197.60765,-1.39005,0.13602,-1
218.87795,0.78325,0.13602,1
331.84787,1.19859,0.13605,1
36.2764,-0.2015,0.13608,-1
184.67126,3.00375,0.13609,-1
353.22739,0.50926,0.1361,-1
39.48534,0.25898,0.1361,1
230.20389,41.90925,0.13611,-1
355.51361,-0.20507,0.13611,-1
162.90505,3.53772,0.13612,-1
170.48149,1.30201,0.13612,-1
176.92532,-1.81874,0.13612,1
21.47465,-0.80309,0.13612,-1
29.96708,0.25534,0.13613,-1
355.50806,-0.14495,0.13614,1
242.90713,42.66531,0.13616,-1
216.37791,-0.70217,0.13616,1
136.92022,3.29316,0.13617,-1
178.51361,-1.336,0.13618,1
180.22109,3.59234,0.13618,1
141.66811,2.07647,0.13619,-1
245.46439,42.62249,0.13619,-1
172.89951,1.42575,0.13619,1
213.12118,-0.63344,0.13619,1
28.40294,-0.98188,0.13619,-1
174.32947,2.07011,0.1362,1
6.76012,-0.33954,0.13623,1
192.47114,-2.05922,0.13624,-1
29.7059,1.21929,0.13624,-1
189.03584,-0.11,0.13626,1
170.8229,1.48054,0.13627,-1
333.12515,0.07827,0.13628,-1
7.00665,-0.1942,0.13628,1
36.13543,0.21302,0.13628,1
217.64683,-0.43633,0.13631,1
170.71123,1.54433,0.13632,-1
29.36881,1.22533,0.13633,-1
229.63219,44.45481,0.13634,1
216.62846,-0.55965,0.13635,1
176.25834,-1.17834,0.13636,-1
248.89358,43.02912,0.13636,-1
30.74328,0.2204,0.13636,1
339.47505,-0.46106,0.13636,1
216.4222,-0.58364,0.13637,-1
218.56489,0.02034,0.13639,1
231.03341,42.86159,0.1364,-1
16.9581,0.82863,0.1364,1
214.97855,43.22061,0.13641,-1
191.63465,1.4452,0.13642,-1
161.35972,2.16946,0.13644,1
218.17427,1.40906,0.13646,-1
136.9926,2.5425,0.13648,-1
214.52598,0.05302,0.13648,1
30.99409,1.16119,0.13648,-1
137.99343,4.37517,0.1365,-1
188.21235,-0.99249,0.1365,-1
35.98025,1.10632,0.1365,-1
206.15172,2.55538,0.13651,1
213.68859,-0.10215,0.13656,1
212.80141,0.08587,0.13658,-1
207.56945,1.44717,0.13659,-1
339.06498,-1.14435,0.13664,-1
245.24745,43.27065,0.13666,1
212.91223,44.3059,0.13667,1
224.01974,1.74878,0.13668,1
347.87207,0.43132,0.1367,-1
167.06116,2.90533,0.13672,-1
218.12361,0.94644,0.13672,-1
198.41305,0.87011,0.13673,-1
218.3401,-0.52336,0.13673,-1
29.74031,0.69521,0.13676,-1
177.72507,-0.03193,0.1368,1
170.22822,1.46901,0.13681,-1
